 customerId | storeId |  firstName  |   lastName   |                  email                   | addressId | isActive | createdAt  |           updatedAt           | paymentId | staffId | rentalId | amount |            paidAt             
        491 |       2 | Rick        | Mattox       | RICK.MATTOX@sakilacustomer.org           |       496 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18078 |       2 |     1198 |   2.99 | 2017-02-15 00:17:24.996577+00
        491 |       2 | Rick        | Mattox       | RICK.MATTOX@sakilacustomer.org           |       496 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18079 |       1 |     1371 |   4.99 | 2017-02-15 13:06:41.996577+00
        491 |       2 | Rick        | Mattox       | RICK.MATTOX@sakilacustomer.org           |       496 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18080 |       2 |     2026 |   4.99 | 2017-02-17 11:34:04.996577+00
        491 |       2 | Rick        | Mattox       | RICK.MATTOX@sakilacustomer.org           |       496 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18081 |       1 |     2259 |   4.99 | 2017-02-18 04:06:11.996577+00
        491 |       2 | Rick        | Mattox       | RICK.MATTOX@sakilacustomer.org           |       496 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18082 |       2 |     2391 |   4.99 | 2017-02-18 14:01:56.996577+00
        491 |       2 | Rick        | Mattox       | RICK.MATTOX@sakilacustomer.org           |       496 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18083 |       2 |     3031 |   4.99 | 2017-02-20 10:21:15.996577+00
        491 |       2 | Rick        | Mattox       | RICK.MATTOX@sakilacustomer.org           |       496 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18084 |       1 |     3440 |   3.99 | 2017-02-21 18:26:44.996577+00
        492 |       2 | Lester      | Kraus        | LESTER.KRAUS@sakilacustomer.org          |       497 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18085 |       2 |     1691 |   1.99 | 2017-02-16 10:52:54.996577+00
        492 |       2 | Lester      | Kraus        | LESTER.KRAUS@sakilacustomer.org          |       497 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18086 |       2 |     1855 |   4.99 | 2017-02-16 23:23:24.996577+00
        492 |       2 | Lester      | Kraus        | LESTER.KRAUS@sakilacustomer.org          |       497 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18087 |       2 |     1956 |   4.99 | 2017-02-17 07:11:58.996577+00
        492 |       2 | Lester      | Kraus        | LESTER.KRAUS@sakilacustomer.org          |       497 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18088 |       1 |     3298 |   9.99 | 2017-02-21 05:38:10.996577+00
        493 |       1 | Brent       | Harkins      | BRENT.HARKINS@sakilacustomer.org         |       498 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18089 |       2 |     2109 |   3.99 | 2017-02-17 18:10:08.996577+00
        493 |       1 | Brent       | Harkins      | BRENT.HARKINS@sakilacustomer.org         |       498 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18090 |       1 |     2365 |   4.99 | 2017-02-18 12:14:00.996577+00
        493 |       1 | Brent       | Harkins      | BRENT.HARKINS@sakilacustomer.org         |       498 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18091 |       1 |     2579 |   0.99 | 2017-02-19 03:09:10.996577+00
        493 |       1 | Brent       | Harkins      | BRENT.HARKINS@sakilacustomer.org         |       498 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18092 |       1 |     2864 |   2.99 | 2017-02-19 22:29:18.996577+00
        494 |       2 | Ramon       | Choate       | RAMON.CHOATE@sakilacustomer.org          |       499 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18093 |       1 |     1683 |   2.99 | 2017-02-16 10:23:21.996577+00
        495 |       2 | Charlie     | Bess         | CHARLIE.BESS@sakilacustomer.org          |       500 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18094 |       2 |     2074 |   2.99 | 2017-02-17 15:08:29.996577+00
        495 |       2 | Charlie     | Bess         | CHARLIE.BESS@sakilacustomer.org          |       500 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18095 |       1 |     2349 |   4.99 | 2017-02-18 10:53:40.996577+00
        495 |       2 | Charlie     | Bess         | CHARLIE.BESS@sakilacustomer.org          |       500 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18096 |       1 |     2549 |   7.99 | 2017-02-19 01:15:05.996577+00
        495 |       2 | Charlie     | Bess         | CHARLIE.BESS@sakilacustomer.org          |       500 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18097 |       1 |     3129 |   3.99 | 2017-02-20 17:26:14.996577+00
        496 |       2 | Tyler       | Wren         | TYLER.WREN@sakilacustomer.org            |       501 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18098 |       1 |     2567 |   2.99 | 2017-02-19 02:33:12.996577+00
        497 |       2 | Gilbert     | Sledge       | GILBERT.SLEDGE@sakilacustomer.org        |       502 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18099 |       2 |     2180 |   8.99 | 2017-02-17 23:16:09.996577+00
        497 |       2 | Gilbert     | Sledge       | GILBERT.SLEDGE@sakilacustomer.org        |       502 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18100 |       1 |     2298 |   5.99 | 2017-02-18 06:46:55.996577+00
        497 |       2 | Gilbert     | Sledge       | GILBERT.SLEDGE@sakilacustomer.org        |       502 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18101 |       1 |     2406 |   2.99 | 2017-02-18 15:08:03.996577+00
        497 |       2 | Gilbert     | Sledge       | GILBERT.SLEDGE@sakilacustomer.org        |       502 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18102 |       2 |     2818 |   4.99 | 2017-02-19 18:34:18.996577+00
        498 |       1 | Gene        | Sanborn      | GENE.SANBORN@sakilacustomer.org          |       503 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18103 |       1 |     1253 |   6.99 | 2017-02-15 04:34:59.996577+00
        498 |       1 | Gene        | Sanborn      | GENE.SANBORN@sakilacustomer.org          |       503 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18104 |       1 |     1782 |   2.99 | 2017-02-16 17:49:38.996577+00
        498 |       1 | Gene        | Sanborn      | GENE.SANBORN@sakilacustomer.org          |       503 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18105 |       1 |     2344 |   2.99 | 2017-02-18 10:30:13.996577+00
        498 |       1 | Gene        | Sanborn      | GENE.SANBORN@sakilacustomer.org          |       503 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18106 |       1 |     2449 |   4.99 | 2017-02-18 17:47:02.996577+00
        498 |       1 | Gene        | Sanborn      | GENE.SANBORN@sakilacustomer.org          |       503 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18107 |       1 |     3098 |   0.99 | 2017-02-20 15:05:27.996577+00
        498 |       1 | Gene        | Sanborn      | GENE.SANBORN@sakilacustomer.org          |       503 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18108 |       2 |     3360 |   0.99 | 2017-02-21 10:41:07.996577+00
        499 |       2 | Marc        | Outlaw       | MARC.OUTLAW@sakilacustomer.org           |       504 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18109 |       1 |     1355 |   2.99 | 2017-02-15 11:42:25.996577+00
        499 |       2 | Marc        | Outlaw       | MARC.OUTLAW@sakilacustomer.org           |       504 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18110 |       2 |     1526 |   4.99 | 2017-02-15 22:56:17.996577+00
        499 |       2 | Marc        | Outlaw       | MARC.OUTLAW@sakilacustomer.org           |       504 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18111 |       2 |     1830 |   4.99 | 2017-02-16 20:47:09.996577+00
        499 |       2 | Marc        | Outlaw       | MARC.OUTLAW@sakilacustomer.org           |       504 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18112 |       2 |     3241 |   1.99 | 2017-02-21 01:22:58.996577+00
        500 |       1 | Reginald    | Kinder       | REGINALD.KINDER@sakilacustomer.org       |       505 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18113 |       1 |     1375 |   5.99 | 2017-02-15 13:23:22.996577+00
        500 |       1 | Reginald    | Kinder       | REGINALD.KINDER@sakilacustomer.org       |       505 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18114 |       2 |     1388 |   5.99 | 2017-02-15 14:17:07.996577+00
        500 |       1 | Reginald    | Kinder       | REGINALD.KINDER@sakilacustomer.org       |       505 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18115 |       2 |     2189 |   3.99 | 2017-02-17 23:48:52.996577+00
        500 |       1 | Reginald    | Kinder       | REGINALD.KINDER@sakilacustomer.org       |       505 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18116 |       2 |     2526 |   6.99 | 2017-02-18 23:31:33.996577+00
        500 |       1 | Reginald    | Kinder       | REGINALD.KINDER@sakilacustomer.org       |       505 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18117 |       1 |     2996 |   2.99 | 2017-02-20 07:48:55.996577+00
        501 |       1 | Ruben       | Geary        | RUBEN.GEARY@sakilacustomer.org           |       506 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18118 |       2 |     3222 |   5.99 | 2017-02-21 00:18:55.996577+00
        501 |       1 | Ruben       | Geary        | RUBEN.GEARY@sakilacustomer.org           |       506 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18119 |       1 |     3412 |   7.99 | 2017-02-21 15:12:57.996577+00
        502 |       1 | Brett       | Cornwell     | BRETT.CORNWELL@sakilacustomer.org        |       507 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18120 |       2 |     1696 |   7.99 | 2017-02-16 11:18:27.996577+00
        502 |       1 | Brett       | Cornwell     | BRETT.CORNWELL@sakilacustomer.org        |       507 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18121 |       2 |     2420 |   0.99 | 2017-02-18 15:50:54.996577+00
        502 |       1 | Brett       | Cornwell     | BRETT.CORNWELL@sakilacustomer.org        |       507 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18122 |       1 |     2911 |   0.99 | 2017-02-20 02:01:03.996577+00
        503 |       1 | Angel       | Barclay      | ANGEL.BARCLAY@sakilacustomer.org         |       508 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18123 |       2 |     2108 |   4.99 | 2017-02-17 18:03:52.996577+00
        503 |       1 | Angel       | Barclay      | ANGEL.BARCLAY@sakilacustomer.org         |       508 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18124 |       1 |     2225 |   2.99 | 2017-02-18 02:04:06.996577+00
        503 |       1 | Angel       | Barclay      | ANGEL.BARCLAY@sakilacustomer.org         |       508 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18125 |       2 |     3430 |   0.99 | 2017-02-21 17:14:34.996577+00
        504 |       1 | Nathaniel   | Adam         | NATHANIEL.ADAM@sakilacustomer.org        |       509 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18126 |       1 |     2720 |   1.99 | 2017-02-19 13:20:21.996577+00
        504 |       1 | Nathaniel   | Adam         | NATHANIEL.ADAM@sakilacustomer.org        |       509 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18127 |       1 |     2938 |   6.99 | 2017-02-20 03:45:48.996577+00
        505 |       1 | Rafael      | Abney        | RAFAEL.ABNEY@sakilacustomer.org          |       510 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18128 |       2 |     1799 |   5.99 | 2017-02-16 18:45:46.996577+00
        505 |       1 | Rafael      | Abney        | RAFAEL.ABNEY@sakilacustomer.org          |       510 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18129 |       2 |     1886 |   4.99 | 2017-02-17 02:04:28.996577+00
        505 |       1 | Rafael      | Abney        | RAFAEL.ABNEY@sakilacustomer.org          |       510 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18130 |       1 |     2773 |   7.99 | 2017-02-19 16:32:44.996577+00
        505 |       1 | Rafael      | Abney        | RAFAEL.ABNEY@sakilacustomer.org          |       510 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18131 |       1 |     3137 |   5.99 | 2017-02-20 18:09:54.996577+00
        506 |       2 | Leslie      | Seward       | LESLIE.SEWARD@sakilacustomer.org         |       511 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18132 |       1 |     1446 |   6.99 | 2017-02-15 17:42:11.996577+00
        506 |       2 | Leslie      | Seward       | LESLIE.SEWARD@sakilacustomer.org         |       511 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18133 |       1 |     1467 |   2.99 | 2017-02-15 19:15:36.996577+00
        506 |       2 | Leslie      | Seward       | LESLIE.SEWARD@sakilacustomer.org         |       511 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18134 |       2 |     1565 |   0.99 | 2017-02-16 01:41:35.996577+00
        506 |       2 | Leslie      | Seward       | LESLIE.SEWARD@sakilacustomer.org         |       511 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18135 |       1 |     2755 |   9.99 | 2017-02-19 15:24:57.996577+00
        506 |       2 | Leslie      | Seward       | LESLIE.SEWARD@sakilacustomer.org         |       511 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18136 |       2 |     2824 |   6.99 | 2017-02-19 19:00:11.996577+00
        507 |       2 | Edgar       | Rhoads       | EDGAR.RHOADS@sakilacustomer.org          |       512 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18137 |       2 |     1307 |   4.99 | 2017-02-15 08:34:41.996577+00
        507 |       2 | Edgar       | Rhoads       | EDGAR.RHOADS@sakilacustomer.org          |       512 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18138 |       1 |     2143 |   4.99 | 2017-02-17 20:26:39.996577+00
        507 |       2 | Edgar       | Rhoads       | EDGAR.RHOADS@sakilacustomer.org          |       512 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18139 |       2 |     2283 |   4.99 | 2017-02-18 05:24:32.996577+00
        508 |       2 | Milton      | Howland      | MILTON.HOWLAND@sakilacustomer.org        |       513 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18140 |       2 |     1661 |   4.99 | 2017-02-16 08:41:23.996577+00
        509 |       1 | Raul        | Fortier      | RAUL.FORTIER@sakilacustomer.org          |       514 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18141 |       1 |     1267 |   2.99 | 2017-02-15 05:49:47.996577+00
        509 |       1 | Raul        | Fortier      | RAUL.FORTIER@sakilacustomer.org          |       514 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18142 |       2 |     2919 |   4.99 | 2017-02-20 02:38:42.996577+00
        510 |       2 | Ben         | Easter       | BEN.EASTER@sakilacustomer.org            |       515 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18143 |       2 |     1435 |   5.99 | 2017-02-15 17:00:56.996577+00
        510 |       2 | Ben         | Easter       | BEN.EASTER@sakilacustomer.org            |       515 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18144 |       2 |     1757 |   0.99 | 2017-02-16 16:00:50.996577+00
        510 |       2 | Ben         | Easter       | BEN.EASTER@sakilacustomer.org            |       515 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18145 |       2 |     1925 |   0.99 | 2017-02-17 04:45:13.996577+00
        510 |       2 | Ben         | Easter       | BEN.EASTER@sakilacustomer.org            |       515 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18146 |       1 |     2729 |   8.99 | 2017-02-19 13:34:41.996577+00
        510 |       2 | Ben         | Easter       | BEN.EASTER@sakilacustomer.org            |       515 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18147 |       2 |     2806 |   0.99 | 2017-02-19 17:59:14.996577+00
        510 |       2 | Ben         | Easter       | BEN.EASTER@sakilacustomer.org            |       515 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18148 |       2 |     2817 |   0.99 | 2017-02-19 18:33:48.996577+00
        510 |       2 | Ben         | Easter       | BEN.EASTER@sakilacustomer.org            |       515 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18149 |       2 |     3352 |   8.99 | 2017-02-21 09:54:55.996577+00
        510 |       2 | Ben         | Easter       | BEN.EASTER@sakilacustomer.org            |       515 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18150 |       2 |     3465 |   5.99 | 2017-02-21 20:38:27.996577+00
        511 |       1 | Chester     | Benner       | CHESTER.BENNER@sakilacustomer.org        |       516 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18151 |       2 |     1281 |   2.99 | 2017-02-15 06:50:05.996577+00
        511 |       1 | Chester     | Benner       | CHESTER.BENNER@sakilacustomer.org        |       516 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18152 |       1 |     1508 |   2.99 | 2017-02-15 21:01:50.996577+00
        511 |       1 | Chester     | Benner       | CHESTER.BENNER@sakilacustomer.org        |       516 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18153 |       2 |     2966 |  10.99 | 2017-02-20 06:07:59.996577+00
        511 |       1 | Chester     | Benner       | CHESTER.BENNER@sakilacustomer.org        |       516 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18154 |       2 |     3366 |   4.99 | 2017-02-21 11:32:03.996577+00
        512 |       1 | Cecil       | Vines        | CECIL.VINES@sakilacustomer.org           |       517 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18155 |       1 |     1176 |   6.99 | 2017-02-14 22:57:03.996577+00
        512 |       1 | Cecil       | Vines        | CECIL.VINES@sakilacustomer.org           |       517 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18156 |       2 |     2029 |   4.99 | 2017-02-17 11:39:25.996577+00
        512 |       1 | Cecil       | Vines        | CECIL.VINES@sakilacustomer.org           |       517 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18157 |       1 |     2364 |   2.99 | 2017-02-18 12:05:58.996577+00
        513 |       2 | Duane       | Tubbs        | DUANE.TUBBS@sakilacustomer.org           |       519 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18158 |       1 |     1607 |   2.99 | 2017-02-16 04:54:01.996577+00
        513 |       2 | Duane       | Tubbs        | DUANE.TUBBS@sakilacustomer.org           |       519 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18159 |       2 |     2290 |   7.99 | 2017-02-18 06:03:03.996577+00
        513 |       2 | Duane       | Tubbs        | DUANE.TUBBS@sakilacustomer.org           |       519 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18160 |       2 |     2737 |   1.99 | 2017-02-19 14:16:59.996577+00
        514 |       2 | Franklin    | Troutman     | FRANKLIN.TROUTMAN@sakilacustomer.org     |       520 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18161 |       2 |     1692 |   4.99 | 2017-02-16 10:58:45.996577+00
        514 |       2 | Franklin    | Troutman     | FRANKLIN.TROUTMAN@sakilacustomer.org     |       520 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18162 |       1 |     2002 |   3.99 | 2017-02-17 10:08:24.996577+00
        514 |       2 | Franklin    | Troutman     | FRANKLIN.TROUTMAN@sakilacustomer.org     |       520 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18163 |       2 |     2362 |   0.99 | 2017-02-18 11:59:41.996577+00
        514 |       2 | Franklin    | Troutman     | FRANKLIN.TROUTMAN@sakilacustomer.org     |       520 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18164 |       1 |     2789 |   0.99 | 2017-02-19 17:16:47.996577+00
        514 |       2 | Franklin    | Troutman     | FRANKLIN.TROUTMAN@sakilacustomer.org     |       520 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18165 |       2 |     3084 |   2.99 | 2017-02-20 14:03:50.996577+00
        514 |       2 | Franklin    | Troutman     | FRANKLIN.TROUTMAN@sakilacustomer.org     |       520 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18166 |       1 |     3385 |   0.99 | 2017-02-21 12:45:14.996577+00
        515 |       1 | Andre       | Rapp         | ANDRE.RAPP@sakilacustomer.org            |       521 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18167 |       1 |     1244 |   4.99 | 2017-02-15 03:37:06.996577+00
        515 |       1 | Andre       | Rapp         | ANDRE.RAPP@sakilacustomer.org            |       521 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18168 |       2 |     1531 |   5.99 | 2017-02-15 23:09:00.996577+00
        515 |       1 | Andre       | Rapp         | ANDRE.RAPP@sakilacustomer.org            |       521 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18169 |       2 |     2003 |   4.99 | 2017-02-17 10:09:01.996577+00
        515 |       1 | Andre       | Rapp         | ANDRE.RAPP@sakilacustomer.org            |       521 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18170 |       2 |     2484 |   4.99 | 2017-02-18 19:53:49.996577+00
        515 |       1 | Andre       | Rapp         | ANDRE.RAPP@sakilacustomer.org            |       521 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18171 |       2 |     2513 |   0.99 | 2017-02-18 22:21:41.996577+00
        515 |       1 | Andre       | Rapp         | ANDRE.RAPP@sakilacustomer.org            |       521 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18172 |       2 |     3063 |   3.99 | 2017-02-20 12:20:29.996577+00
        516 |       2 | Elmer       | Noe          | ELMER.NOE@sakilacustomer.org             |       522 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18173 |       2 |     1159 |   4.99 | 2017-02-14 21:23:39.996577+00
        516 |       2 | Elmer       | Noe          | ELMER.NOE@sakilacustomer.org             |       522 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18174 |       1 |     1200 |   1.99 | 2017-02-15 00:28:17.996577+00
        516 |       2 | Elmer       | Noe          | ELMER.NOE@sakilacustomer.org             |       522 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18175 |       1 |     1718 |  10.99 | 2017-02-16 13:20:28.996577+00
        516 |       2 | Elmer       | Noe          | ELMER.NOE@sakilacustomer.org             |       522 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18176 |       1 |     2017 |   0.99 | 2017-02-17 11:01:56.996577+00
        516 |       2 | Elmer       | Noe          | ELMER.NOE@sakilacustomer.org             |       522 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18177 |       2 |     3068 |   0.99 | 2017-02-20 12:30:48.996577+00
        516 |       2 | Elmer       | Noe          | ELMER.NOE@sakilacustomer.org             |       522 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18178 |       1 |     3431 |   2.99 | 2017-02-21 17:15:14.996577+00
        517 |       2 | Brad        | Mccurdy      | BRAD.MCCURDY@sakilacustomer.org          |       523 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18179 |       2 |     1653 |   4.99 | 2017-02-16 08:03:11.996577+00
        517 |       2 | Brad        | Mccurdy      | BRAD.MCCURDY@sakilacustomer.org          |       523 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18180 |       1 |     1809 |   8.99 | 2017-02-16 19:28:46.996577+00
        517 |       2 | Brad        | Mccurdy      | BRAD.MCCURDY@sakilacustomer.org          |       523 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18181 |       1 |     1850 |   4.99 | 2017-02-16 23:00:01.996577+00
        517 |       2 | Brad        | Mccurdy      | BRAD.MCCURDY@sakilacustomer.org          |       523 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18182 |       2 |     2534 |   2.99 | 2017-02-19 00:07:05.996577+00
        517 |       2 | Brad        | Mccurdy      | BRAD.MCCURDY@sakilacustomer.org          |       523 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18183 |       1 |     3113 |   0.99 | 2017-02-20 16:25:06.996577+00
        518 |       1 | Gabriel     | Harder       | GABRIEL.HARDER@sakilacustomer.org        |       524 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18184 |       2 |     1552 |   5.99 | 2017-02-16 00:30:03.996577+00
        518 |       1 | Gabriel     | Harder       | GABRIEL.HARDER@sakilacustomer.org        |       524 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18185 |       2 |     3311 |   0.99 | 2017-02-21 06:33:53.996577+00
        519 |       2 | Ron         | Deluca       | RON.DELUCA@sakilacustomer.org            |       525 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18186 |       1 |     1941 |   2.99 | 2017-02-17 06:11:11.996577+00
        519 |       2 | Ron         | Deluca       | RON.DELUCA@sakilacustomer.org            |       525 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18187 |       2 |     2505 |   8.99 | 2017-02-18 21:56:53.996577+00
        519 |       2 | Ron         | Deluca       | RON.DELUCA@sakilacustomer.org            |       525 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18188 |       2 |     2997 |   5.99 | 2017-02-20 07:52:11.996577+00
        520 |       2 | Mitchell    | Westmoreland | MITCHELL.WESTMORELAND@sakilacustomer.org |       526 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18189 |       1 |     1411 |   0.99 | 2017-02-15 15:34:02.996577+00
        520 |       2 | Mitchell    | Westmoreland | MITCHELL.WESTMORELAND@sakilacustomer.org |       526 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18190 |       2 |     2174 |   6.99 | 2017-02-17 22:37:27.996577+00
        520 |       2 | Mitchell    | Westmoreland | MITCHELL.WESTMORELAND@sakilacustomer.org |       526 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18191 |       1 |     2772 |   4.99 | 2017-02-19 16:27:53.996577+00
        521 |       2 | Roland      | South        | ROLAND.SOUTH@sakilacustomer.org          |       527 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18192 |       1 |     1761 |   0.99 | 2017-02-16 16:18:23.996577+00
        521 |       2 | Roland      | South        | ROLAND.SOUTH@sakilacustomer.org          |       527 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18193 |       2 |     2053 |   0.99 | 2017-02-17 13:48:00.996577+00
        522 |       2 | Arnold      | Havens       | ARNOLD.HAVENS@sakilacustomer.org         |       528 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18194 |       1 |     1289 |   3.99 | 2017-02-15 07:12:35.996577+00
        522 |       2 | Arnold      | Havens       | ARNOLD.HAVENS@sakilacustomer.org         |       528 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18195 |       2 |     3102 |   8.99 | 2017-02-20 15:24:21.996577+00
        522 |       2 | Arnold      | Havens       | ARNOLD.HAVENS@sakilacustomer.org         |       528 | t        | 2017-02-14 | 2019-12-03 04:50:31.454795+00 |     18196 |       1 |     3188 |   2.99 | 2017-02-20 21:38:53.996577+00
